user_id,first_name,last_name,email,company_name,domain_name,signup_date,plan,monthly_fee,status,last_login,total_revenue_generated,signup_month,signup_year
1138,Logan,Jensen,logan.jensen@ochoa.biz,"Brown, Rowe and Clark",johnson.net,2023-05-11,Enterprise,199,Active,2023-10-20,995,5,2023
1139,John,Rogers,john.rogers@owens.com,"Flores, Bradley and Colon",gamble.com,2023-11-30,Enterprise,199,Active,2024-02-04,4179,11,2023
1140,Thomas,Miller,thomas.miller@brown-flores.com,Peters PLC,martin.com,2024-11-15,Starter,47,Canceled,2025-01-08,517,11,2024
1141,Michael,Nelson,michael.nelson@ferguson-rose.com,Barnes PLC,lawrence.info,2024-02-15,Professional,97,Canceled,2024-02-29,873,2,2024
1142,Colleen,Perez,colleen.perez@austin.biz,Garner-Simon,wilson.com,2023-03-18,Professional,97,Canceled,2023-08-21,679,3,2023
1143,Richard,Anderson,richard.anderson@gonzales-williams.com,Buchanan-Patterson,fisher.net,2023-04-13,Enterprise,199,Active,2024-08-26,2388,4,2023
1144,Brittney,Murphy,brittney.murphy@goodwin.com,Romero Group,santiago.com,2023-04-16,Professional,97,Active,2024-12-07,2134,4,2023
1145,Scott,Young,scott.young@perez.com,"Armstrong, Gomez and Romero",bennett-white.com,2024-05-25,Professional,97,Active,2024-10-21,194,5,2024
1146,Jesse,Guzman,jesse.guzman@gomez-henderson.info,King Group,perkins.com,2023-06-14,Starter,47,Canceled,2024-08-23,517,6,2023
1147,Ruth,Taylor,ruth.taylor@hunt.com,Johnson Inc,thomas.biz,2024-06-28,Starter,47,Canceled,2024-10-09,423,6,2024
1148,Mary,Newman,mary.newman@martin.com,Garcia-Hernandez,wilson.net,2024-10-12,Professional,97,Active,2025-01-02,776,10,2024
1149,Laura,Hebert,laura.hebert@johnson.net,"Harris, Fitzgerald and Montoya",lewis.com,2024-07-20,Professional,97,Active,2024-12-16,1746,7,2024
1150,Francisco,Sanchez,francisco.sanchez@morris-patterson.com,"Williams, Long and Gordon",wright-butler.biz,2024-08-12,Enterprise,199,Active,2024-09-02,995,8,2024
1151,Lisa,Scott,lisa.scott@hunt.biz,"Williams, Taylor and Hall",joseph.com,2023-06-03,Enterprise,199,Active,2023-09-16,3980,6,2023
1152,Sarah,Hudson,sarah.hudson@blair.com,Richards-Wright,hayden.info,2023-07-19,Starter,47,Active,2023-12-28,517,7,2023
1153,Joshua,Davis,joshua.davis@barrett.com,Sloan-Allison,rodriguez.com,2024-05-06,Enterprise,199,Active,2024-09-27,4577,5,2024
1154,Laura,Allison,laura.allison@baker.com,"Cohen, Green and Kirk",hood-hill.com,2024-07-26,Professional,97,Canceled,2024-10-29,582,7,2024
1155,Nicole,Harmon,nicole.harmon@guzman.com,Jackson-Wheeler,cooley.com,2024-02-02,Starter,47,Canceled,2024-02-19,423,2,2024
1156,Jessica,Levy,jessica.levy@jennings-anderson.org,"Martin, Wilson and Peterson",allen.com,2023-07-31,Professional,97,Active,2025-01-21,679,7,2023
1157,Craig,Reynolds,craig.reynolds@tate.com,Frazier-Torres,macdonald.com,2023-07-01,Enterprise,199,Active,2024-07-06,1791,7,2023
1158,Nathan,Singleton,nathan.singleton@hammond.com,Cantu Group,king-phillips.info,2023-01-30,Enterprise,199,Canceled,2024-03-03,597,1,2023
1159,Shelby,Hall,shelby.hall@carlson.com,Blake LLC,gill-long.com,2024-06-19,Enterprise,199,Active,2024-09-28,398,6,2024
1160,Kelly,King,kelly.king@henderson-rollins.net,Cherry Ltd,lopez.com,2023-10-27,Professional,97,Canceled,2024-06-18,194,10,2023
1161,Lauren,Ball,lauren.ball@walker.com,Ashley-Dougherty,hayes.com,2023-04-21,Starter,47,Canceled,2024-10-08,282,4,2023
1162,Renee,Williams,renee.williams@white.com,Davis-Nguyen,hill.info,2023-09-21,Enterprise,199,Canceled,2024-11-13,1393,9,2023
1163,Shelia,Martin,shelia.martin@morris-hall.com,Bates Ltd,bates-wallace.com,2025-01-17,Enterprise,199,Canceled,2025-01-17,1990,1,2025
1164,Kevin,Nelson,kevin.nelson@horton.com,Hill Ltd,pierce.org,2024-01-03,Starter,47,Active,2024-03-06,611,1,2024
1165,Megan,Griffith,megan.griffith@robbins.biz,"Parks, Boyd and Figueroa",moore-willis.com,2024-08-26,Enterprise,199,Active,2024-11-19,2587,8,2024
1166,Elijah,Potter,elijah.potter@santiago-simon.com,"Peters, Hamilton and Bradford",zhang.com,2023-07-10,Enterprise,199,Active,2024-08-05,1791,7,2023
1167,Cathy,Wright,cathy.wright@smith-cruz.com,Moreno-Powell,richards.com,2024-06-14,Starter,47,Active,2024-08-02,517,6,2024
1168,Austin,Ramirez,austin.ramirez@ray.com,Morse-Morales,webster.com,2024-11-10,Enterprise,199,Canceled,2024-12-10,2189,11,2024
1169,Jane,Armstrong,jane.armstrong@martin-higgins.com,Mckenzie and Sons,brown.com,2024-01-24,Starter,47,Active,2024-02-17,470,1,2024
1170,Seth,Allen,seth.allen@rios.com,Moore-Perkins,duncan.info,2024-07-03,Starter,47,Active,2024-10-21,235,7,2024
1171,Jessica,Garza,jessica.garza@wilson.com,Owen-Harris,fletcher.com,2024-04-26,Starter,47,Canceled,2025-01-16,423,4,2024
1172,Emily,Gomez,emily.gomez@cochran.com,"Santana, Johnson and Melton",adams.com,2023-10-07,Starter,47,Active,2024-02-09,752,10,2023
1173,Roberto,Conway,roberto.conway@bryant.com,Mendez Inc,mcdonald.com,2023-09-02,Enterprise,199,Canceled,2024-12-07,796,9,2023
1174,Amy,Bradley,amy.bradley@spears.org,Ayala-Lara,carrillo.com,2023-01-24,Enterprise,199,Canceled,2023-04-11,995,1,2023
1175,Curtis,Williams,curtis.williams@rodriguez.info,Griffin LLC,vincent.com,2024-07-26,Professional,97,Active,2024-08-30,1261,7,2024
1176,Donna,Phillips,donna.phillips@taylor.biz,Ford Inc,jimenez.com,2024-12-20,Starter,47,Active,2025-01-07,940,12,2024
1177,Natalie,Rodriguez,natalie.rodriguez@daniels.com,"Archer, Leonard and Beasley",wilson-reed.com,2024-11-18,Professional,97,Canceled,2024-12-13,582,11,2024
1178,Jonathan,Gomez,jonathan.gomez@thompson.com,"Burns, Booker and Key",owens-campbell.com,2023-05-16,Starter,47,Active,2023-08-13,846,5,2023
1179,Mark,Wheeler,mark.wheeler@ross.net,White Group,cooper.com,2023-10-24,Professional,97,Canceled,2024-03-18,776,10,2023
1180,Gary,Butler,gary.butler@moore.com,Martin-Glover,farrell-holden.com,2024-06-03,Professional,97,Active,2024-09-20,97,6,2024
1181,Daniel,Weber,daniel.weber@walker.com,Ferrell Inc,foster-walsh.biz,2024-07-28,Professional,97,Active,2024-10-24,2328,7,2024
1182,Elizabeth,Johnston,elizabeth.johnston@stewart-beck.net,"Skinner, Short and Stanley",davidson-valdez.com,2023-08-23,Starter,47,Canceled,2023-12-05,188,8,2023
1183,Frederick,Smith,frederick.smith@phillips.com,Velez-Perkins,king-hayden.com,2024-12-01,Professional,97,Canceled,2024-12-05,388,12,2024
1184,Monica,Rivera,monica.rivera@white-ritter.biz,"Sullivan, Jones and Rios",holland-douglas.biz,2023-05-02,Starter,47,Active,2024-01-26,1081,5,2023
1185,Darrell,Chen,darrell.chen@jones.com,Martin Inc,york.com,2024-05-18,Professional,97,Canceled,2024-12-25,1067,5,2024
1186,Gregory,Beck,gregory.beck@smith.biz,Jacobs-Quinn,murphy.com,2023-09-23,Starter,47,Active,2024-12-06,1034,9,2023
1187,Kimberly,House,kimberly.house@rodriguez-rogers.com,Ortega-Salazar,johnson-hall.com,2023-10-19,Professional,97,Active,2025-01-16,388,10,2023
1188,Gregory,Robles,gregory.robles@hatfield.net,"Foster, Strong and Smith",reilly-middleton.biz,2024-09-22,Starter,47,Active,2024-10-11,658,9,2024
1189,Kendra,Patel,kendra.patel@miller-berry.org,"Harrison, Diaz and Bonilla",jackson-alvarado.com,2023-09-19,Enterprise,199,Active,2024-12-04,2985,9,2023
1190,Sarah,Zamora,sarah.zamora@rice.com,Coleman-Jordan,williams.info,2024-04-11,Professional,97,Active,2024-10-20,194,4,2024
1191,Bruce,Bradley,bruce.bradley@barrett.com,Hamilton Group,johnson.com,2023-09-11,Professional,97,Active,2024-12-19,873,9,2023
1192,Michele,Richardson,michele.richardson@morrison.net,"Brewer, Hernandez and Powell",barnes.com,2024-02-08,Professional,97,Canceled,2024-12-08,388,2,2024
1193,Denise,Clark,denise.clark@acosta-stephenson.com,Ramos and Sons,ritter.com,2024-02-08,Starter,47,Active,2024-03-18,893,2,2024
1194,Stephen,Blake,stephen.blake@moran.com,Nolan-Webb,shepard.com,2024-03-20,Enterprise,199,Active,2024-11-03,2587,3,2024
1195,Sarah,Hodge,sarah.hodge@paul-watson.org,Williams-Friedman,moss-smith.info,2024-08-01,Starter,47,Canceled,2024-08-18,517,8,2024
1196,April,Matthews,april.matthews@smith.com,Randall-Price,fields-hall.net,2024-08-04,Enterprise,199,Canceled,2024-11-08,1990,8,2024
1197,Anthony,Bennett,anthony.bennett@peterson-vasquez.com,Tucker Inc,rogers.biz,2023-08-18,Professional,97,Canceled,2024-02-03,97,8,2023
1198,David,Mclean,david.mclean@turner.biz,Murphy-Rich,jackson.com,2023-10-12,Professional,97,Active,2024-12-03,485,10,2023
1199,Timothy,Duffy,timothy.duffy@smith-hawkins.com,Richardson Ltd,jones-baker.com,2024-02-26,Professional,97,Active,2024-05-22,1649,2,2024
1200,Angelica,Patterson,angelica.patterson@dillon.biz,"Turner, Brown and Bridges",rodgers-mills.biz,2023-09-08,Starter,47,Canceled,2025-01-15,94,9,2023
1201,Leah,Rodriguez,leah.rodriguez@reeves.net,"Garcia, Barnes and Martin",hopkins.net,2024-01-21,Enterprise,199,Active,2025-01-04,4577,1,2024
1202,Lisa,Macias,lisa.macias@cook.info,Williams and Sons,malone.com,2024-10-02,Starter,47,Active,2024-10-20,282,10,2024
1203,Jorge,Jones,jorge.jones@hansen.com,"Neal, Powers and Villarreal",williams.com,2024-12-26,Enterprise,199,Canceled,2025-01-14,398,12,2024
1204,Sonya,Price,sonya.price@mitchell.com,Zamora and Sons,carroll-reed.com,2024-05-16,Enterprise,199,Active,2024-12-07,1393,5,2024
1205,Brittany,Murphy,brittany.murphy@burton.org,"Morgan, Doyle and Drake",english-chapman.biz,2023-11-27,Starter,47,Active,2023-12-16,564,11,2023
1206,Nathan,Dickerson,nathan.dickerson@nicholson.com,Martinez and Sons,neal-simon.biz,2024-10-25,Starter,47,Canceled,2025-01-12,376,10,2024
1207,Lori,Smith,lori.smith@perez-rogers.com,"Thompson, Evans and Taylor",perkins.com,2024-10-05,Enterprise,199,Active,2024-12-05,597,10,2024
1208,Stephanie,Bailey,stephanie.bailey@perkins-mendoza.com,Cruz Group,chavez.biz,2024-04-17,Starter,47,Active,2024-10-23,1081,4,2024
1209,Theresa,Carroll,theresa.carroll@singh.biz,"Mitchell, Murphy and Christian",hunt-gilmore.com,2024-12-22,Starter,47,Active,2024-12-26,1034,12,2024
1210,Teresa,Taylor,teresa.taylor@barr-smith.com,"Howell, Williams and Woodward",morris.net,2023-08-19,Starter,47,Canceled,2023-10-09,470,8,2023
1211,Tiffany,Mitchell,tiffany.mitchell@baker.org,Greer-Greer,smith-reid.com,2023-02-20,Enterprise,199,Canceled,2023-04-02,1791,2,2023
1212,Chelsea,Acevedo,chelsea.acevedo@wood-morales.info,Oliver-Gray,richards-johnson.org,2023-10-05,Enterprise,199,Canceled,2024-05-29,597,10,2023
1213,Laura,Vazquez,laura.vazquez@atkinson.com,Graham-Walker,baker-wheeler.com,2024-02-27,Professional,97,Active,2024-11-28,582,2,2024
1214,Christine,Blake,christine.blake@myers-brown.com,"Cox, Thompson and Ramos",reynolds.org,2023-12-16,Starter,47,Canceled,2024-04-16,141,12,2023
1215,Tammy,Robinson,tammy.robinson@jackson.com,"Lane, Wilson and Hudson",best.biz,2023-09-17,Professional,97,Active,2024-08-07,2134,9,2023
1216,Rachel,Gilbert,rachel.gilbert@kim.com,"Hamilton, Curry and Phillips",marquez.com,2024-09-26,Starter,47,Active,2025-01-01,564,9,2024
1217,Kathy,Smith,kathy.smith@williamson.com,Williams PLC,flores.net,2023-03-22,Enterprise,199,Active,2023-04-15,3383,3,2023
1218,Peter,Baldwin,peter.baldwin@johnson.org,Downs LLC,livingston-mcclure.org,2023-06-17,Starter,47,Active,2023-11-14,517,6,2023
1219,Ricky,Roman,ricky.roman@adams-goodwin.org,"Benson, Washington and Benson",rodriguez.net,2023-06-05,Professional,97,Canceled,2024-11-29,776,6,2023
1220,Rebecca,Pham,rebecca.pham@phelps-gray.com,Spence-Johnson,martinez.com,2023-02-17,Enterprise,199,Active,2023-12-04,398,2,2023
1221,Carrie,Harris,carrie.harris@carter.com,Hampton-Garcia,johnson-castillo.org,2024-04-05,Professional,97,Active,2024-05-19,1746,4,2024
1222,Rachel,Ramirez,rachel.ramirez@lynn.com,"Singleton, Dunn and Ford",lopez.com,2024-05-11,Professional,97,Active,2024-07-17,2134,5,2024
1223,Victoria,Prince,victoria.prince@peterson-wilson.biz,Pena-Wood,thompson.com,2023-07-30,Enterprise,199,Active,2023-11-06,2786,7,2023
1224,Marcus,Butler,marcus.butler@pruitt-horn.org,Graves-Gordon,cooper.com,2024-02-14,Starter,47,Canceled,2024-11-20,47,2,2024
1225,Douglas,Flynn,douglas.flynn@sawyer.net,Carpenter-Garcia,bell-townsend.com,2024-09-06,Enterprise,199,Active,2024-12-26,1393,9,2024
1226,Cheryl,Shepherd,cheryl.shepherd@peterson.org,Anderson and Sons,watson.info,2023-05-13,Enterprise,199,Canceled,2024-07-27,995,5,2023
1227,John,Pena,john.pena@weaver.com,"Hodges, Stone and Short",hampton.com,2025-01-17,Enterprise,199,Canceled,2025-01-18,199,1,2025
1228,Ariana,Peterson,ariana.peterson@henderson-cole.com,Weber-Cox,shields.biz,2023-11-18,Enterprise,199,Canceled,2024-07-17,1990,11,2023
1229,Kelly,Sanders,kelly.sanders@smith-martin.com,"Doyle, Blair and Brown",porter.com,2023-08-09,Professional,97,Canceled,2024-08-18,388,8,2023
1230,Dustin,Ryan,dustin.ryan@morris.biz,Stewart-White,ward.com,2024-10-14,Starter,47,Canceled,2024-10-30,282,10,2024
1231,James,Tyler,james.tyler@roach.net,Simpson-Scott,warren.com,2023-12-01,Enterprise,199,Canceled,2024-12-24,1990,12,2023
1232,Martin,Allen,martin.allen@vasquez.com,"Castillo, Parker and Brown",jacobs.info,2023-08-24,Professional,97,Active,2024-11-05,1164,8,2023
1233,Lori,Anderson,lori.anderson@porter-roberts.info,"Wilson, Davidson and Mitchell",white-diaz.net,2024-05-05,Professional,97,Canceled,2024-11-23,485,5,2024
1234,Mary,Bray,mary.bray@mckee.com,Salazar Group,carlson.com,2024-10-14,Starter,47,Active,2024-11-08,1081,10,2024
1235,Richard,Thomas,richard.thomas@mejia-archer.net,"Arroyo, Baker and Martinez",harris-hernandez.com,2023-11-02,Professional,97,Canceled,2023-12-17,388,11,2023
1236,Tina,Johnson,tina.johnson@walker.com,Bailey Group,juarez.com,2023-07-18,Professional,97,Active,2024-10-08,2037,7,2023
1237,Jerome,Howell,jerome.howell@brewer.com,"Garcia, Lee and Chang",dawson-turner.org,2023-05-19,Starter,47,Canceled,2023-10-17,141,5,2023
1238,Charlene,Diaz,charlene.diaz@herrera-welch.org,Wells-Miller,shaffer.com,2023-08-20,Professional,97,Canceled,2024-03-06,1067,8,2023
1239,Kenneth,Parker,kenneth.parker@burke.org,Perez PLC,roberts.net,2024-04-29,Starter,47,Active,2024-05-17,141,4,2024
1240,Cynthia,Hood,cynthia.hood@randall-brown.com,Baxter Group,choi.com,2023-12-18,Professional,97,Canceled,2024-01-29,1164,12,2023
1241,Bryan,Thomas,bryan.thomas@hall-garcia.net,Martin Ltd,gray.com,2024-04-10,Starter,47,Canceled,2024-07-09,329,4,2024
1242,Carlos,Wilkins,carlos.wilkins@jones.com,Raymond-Lopez,mcdowell.com,2023-06-02,Professional,97,Canceled,2024-07-18,194,6,2023
1243,Blake,Foster,blake.foster@johns.org,Long-Forbes,ward.net,2023-02-09,Professional,97,Active,2023-09-13,2231,2,2023
1244,Christopher,Jennings,christopher.jennings@tran.net,Brock-Green,hayes.com,2024-11-15,Starter,47,Canceled,2025-01-11,47,11,2024
1245,Nicole,Parker,nicole.parker@burns.info,Stevens-Browning,lopez-jones.com,2024-08-01,Enterprise,199,Active,2024-12-08,2786,8,2024
1246,Andrew,Mathis,andrew.mathis@oneal-michael.com,Nelson-Mason,woods.biz,2023-11-28,Starter,47,Canceled,2024-07-23,517,11,2023
1247,Shaun,Juarez,shaun.juarez@castro.com,"Howard, Jones and Perez",middleton.com,2023-06-20,Starter,47,Active,2024-01-21,235,6,2023
1248,Jean,Jackson,jean.jackson@henson.com,"Clark, Moyer and Hunter",smith.biz,2024-07-05,Professional,97,Active,2024-11-02,1261,7,2024
1249,Brandon,Murray,brandon.murray@hamilton.com,Cole-Valdez,marshall.com,2023-05-23,Enterprise,199,Active,2024-10-26,4776,5,2023
1250,Lydia,Williams,lydia.williams@parker-gardner.com,Palmer-Johnson,cameron.biz,2023-03-13,Enterprise,199,Active,2024-09-17,4378,3,2023
1251,Andrew,Phillips,andrew.phillips@russell-rivas.biz,Chambers-Kelly,gonzalez.com,2024-03-09,Professional,97,Canceled,2024-11-04,485,3,2024
1252,Tony,Williamson,tony.williamson@gallegos-nolan.com,Camacho and Sons,williamson-newman.com,2024-03-18,Starter,47,Active,2024-12-15,423,3,2024
1253,Haley,Nguyen,haley.nguyen@wilson.com,Graham-Williams,hill-lozano.org,2023-10-29,Enterprise,199,Canceled,2024-12-13,1990,10,2023
1254,Margaret,Wilcox,margaret.wilcox@ortega.com,"Taylor, Miller and Jordan",leblanc.com,2023-08-09,Professional,97,Canceled,2024-02-03,1067,8,2023
1255,Bradley,Miller,bradley.miller@cuevas.org,Bryant Ltd,jordan.com,2023-07-06,Enterprise,199,Canceled,2024-01-31,199,7,2023
1256,Nathan,Molina,nathan.molina@harris-scott.com,Walker-Reilly,pollard-alexander.com,2024-03-10,Starter,47,Active,2024-11-26,611,3,2024
1257,Steven,Burgess,steven.burgess@sanchez.com,Howard-Guerra,yoder.com,2024-11-10,Enterprise,199,Canceled,2025-01-11,1791,11,2024
1258,Joshua,Nichols,joshua.nichols@walsh-espinoza.net,"Montgomery, Price and Serrano",lopez.biz,2024-02-23,Enterprise,199,Active,2024-06-16,1194,2,2024
1259,Roy,Jones,roy.jones@miller.info,Farmer PLC,miller-weiss.com,2023-12-26,Professional,97,Active,2024-11-19,873,12,2023
1260,Brian,Franklin,brian.franklin@holland-robbins.org,Pollard-Williams,lloyd-nguyen.com,2023-01-31,Professional,97,Canceled,2023-11-19,291,1,2023
1261,Joyce,Gonzales,joyce.gonzales@beltran.com,Torres-Delgado,bradley-stephens.com,2023-09-06,Starter,47,Active,2024-09-07,705,9,2023
1262,Melissa,Cox,melissa.cox@hinton.com,Cannon Group,sanchez.com,2023-11-30,Starter,47,Active,2024-05-16,1128,11,2023
1263,Derrick,Booth,derrick.booth@taylor.com,"Rose, Kirby and Myers",harris.com,2023-06-28,Professional,97,Active,2024-08-08,97,6,2023
1264,Daniel,Johns,daniel.johns@rivera.com,Wells-Williams,ritter.biz,2024-11-01,Enterprise,199,Canceled,2024-12-05,2189,11,2024
1265,Jason,Young,jason.young@russell.com,"Jones, Cortez and Dickerson",smith-allen.com,2023-12-20,Enterprise,199,Active,2023-12-29,4577,12,2023
1266,Ruth,Chen,ruth.chen@wood.com,Weaver-Smith,white.net,2023-11-09,Starter,47,Active,2024-11-11,517,11,2023
1267,Jerry,Orozco,jerry.orozco@becker.com,Evans-Butler,powell.com,2023-11-25,Starter,47,Canceled,2024-12-21,94,11,2023
1268,Savannah,Russell,savannah.russell@small.com,Gardner-Garza,thomas.net,2025-01-05,Starter,47,Active,2025-01-12,94,1,2025
1269,Karen,Elliott,karen.elliott@hall-frazier.com,"Deleon, Hunt and Koch",simon-ellis.com,2025-01-13,Enterprise,199,Canceled,2025-01-18,995,1,2025
1270,Andrea,Guerra,andrea.guerra@paul-warner.org,Solomon-Osborn,lopez.info,2023-11-29,Starter,47,Active,2024-08-15,47,11,2023
1271,Christopher,Fletcher,christopher.fletcher@hale.com,"Graves, White and Bennett",garcia.com,2023-08-23,Starter,47,Active,2024-11-05,470,8,2023
1272,Todd,Anderson,todd.anderson@ortega-reid.net,George LLC,hughes-howard.com,2024-12-07,Enterprise,199,Active,2025-01-11,3383,12,2024
1273,Christopher,Sandoval,christopher.sandoval@medina.com,"Schneider, Jones and Neal",santiago.com,2024-02-07,Professional,97,Active,2024-02-29,1261,2,2024
1274,Jessica,Ford,jessica.ford@skinner.com,Valencia Group,williams-washington.com,2024-11-30,Enterprise,199,Active,2025-01-16,4577,11,2024
1275,Samantha,Walker,samantha.walker@bennett-roberts.biz,Jones LLC,garrison.com,2023-02-24,Enterprise,199,Active,2023-05-16,1592,2,2023
1276,Frederick,Reed,frederick.reed@williams.com,"Lopez, Shannon and Chan",hart.com,2025-01-13,Professional,97,Canceled,2025-01-14,776,1,2025
1277,Tracy,Sutton,tracy.sutton@garcia.info,Taylor-Lang,smith.info,2024-07-05,Starter,47,Canceled,2024-07-05,423,7,2024
1278,Jason,Black,jason.black@robinson-grant.biz,"Arnold, Leblanc and Martinez",ingram.com,2024-09-10,Professional,97,Active,2024-11-13,194,9,2024
1279,Traci,Johnson,traci.johnson@long.com,Herrera-Ramos,bradley.com,2023-03-30,Enterprise,199,Active,2024-10-25,4776,3,2023
1280,Christine,Hill,christine.hill@howard.com,"Smith, Shelton and Martinez",lane-stout.com,2023-03-19,Enterprise,199,Canceled,2024-01-11,1990,3,2023
1281,Douglas,King,douglas.king@odom.com,Pierce PLC,davis.com,2024-02-20,Professional,97,Active,2024-10-26,582,2,2024
1282,Katelyn,Kane,katelyn.kane@ortiz.org,"Lowery, Martinez and Fox",freeman.com,2023-07-03,Starter,47,Active,2024-02-09,752,7,2023
1283,Sheila,Williams,sheila.williams@dixon-castaneda.com,Scott LLC,hudson.net,2023-11-09,Starter,47,Active,2024-04-19,705,11,2023
1284,Frank,Blake,frank.blake@holland-vang.com,Morris Inc,lowe.org,2023-09-14,Starter,47,Active,2024-09-15,1034,9,2023
1285,James,Reyes,james.reyes@morales.biz,Smith-Cooke,smith-vega.com,2023-11-26,Professional,97,Active,2024-02-06,873,11,2023
1286,Christopher,Becker,christopher.becker@dougherty.com,Lewis LLC,herrera-smith.com,2023-11-04,Enterprise,199,Canceled,2023-12-01,995,11,2023
1287,Todd,Hamilton,todd.hamilton@williams.com,"Ponce, Rogers and Harding",hudson.com,2024-01-05,Enterprise,199,Active,2024-12-10,199,1,2024
1288,Derek,Hooper,derek.hooper@washington-myers.com,Campbell-Young,johnson-baker.com,2023-03-12,Professional,97,Canceled,2024-06-22,485,3,2023
1289,Heather,Price,heather.price@sullivan.com,Vazquez-Cook,phillips.com,2024-08-21,Starter,47,Canceled,2024-09-19,94,8,2024
1290,Jacqueline,English,jacqueline.english@guzman.info,"Flores, Alvarez and Fernandez",hernandez-wilson.com,2024-12-13,Professional,97,Canceled,2024-12-26,776,12,2024
